soc_code,title,realistic,investigative,artistic,social,enterprising,conventional,top_skills,day_in_life,salary_low,salary_high,growth_pct
51-6041.00,Shoe and Leather Workers and Repairers,1.1825054558632386,-1.2384980122696343,1.2590997494945138,-0.8147952496479421,-0.9420056555532934,-1.8315780183319208,"Active Listening, Speaking, Critical Thinking","Dye, soak, polish, paint, stamp, stitch, stain, buff, or engrave leather or other materials to obtain desired effects, decorations, or shapes. Cut out parts, following patterns or outlines, using knives, shears, scissors, or machine presses.",60000,100000,35.0
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",0.818393499437227,-1.5706465474520372,1.9347929006925915,-0.38385039684660593,-0.5009926425758507,-1.8014762772285036,"Time Management, Active Listening, Active Listening","Remove stitches from garments to be altered, using rippers or razor blades. Sew garments, using needles and thread or sewing machines.",60000,100000,35.0
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",1.192619676875072,-1.1444937098595205,-0.1823789730613853,-1.0004330323931332,-0.9987073286503932,-0.48703358237927685,"Operations Monitoring, Monitoring, Operations Monitoring","Observe woven cloth to detect weaving defects. Examine looms to determine causes of loom stoppage, such as warp filling, harness breaks, or mechanical defects.",60000,100000,15.0
51-7021.00,Furniture Finishers,1.2684763344638246,-1.338769268173756,0.8626931007916416,-0.8479448537095834,-1.2507147646375032,-1.8616797594353385,"Active Listening, Critical Thinking, Critical Thinking","Brush, spray, or hand-rub finishing ingredients, such as paint, oil, stain, or wax, onto and into wood grain and apply lacquer or other sealers. Fill and smooth cracks or depressions, remove marks and imperfections, and repair broken parts, using plastic or wood putty, glue, nails, or screws.",60000,100000,15.0
51-8021.00,Stationary Engineers and Boiler Operators,1.2684763344638246,-0.21071763925238832,-0.7679797040997193,-0.9672834283314918,-1.0932101171455595,-0.12581268913826768,"Operations Monitoring, Operations Monitoring, Repairing","Operate or tend stationary engines, boilers, and auxiliary equipment, such as pumps, compressors, or air-conditioning equipment, to supply and maintain steam or heat for buildings, marine vessels, or pneumatic tools. Maintain daily logs of operation, maintenance, and safety activities, including test results, instrument readings, and details of equipment malfunctions and maintenance work.",70000,120000,25.0
51-8031.00,Water and Wastewater Treatment Plant and System Operators,1.1875625663691554,-0.5428661744347911,-0.7679797040997193,-0.6821968334013772,-0.9609062132523266,-0.1358466028394075,"Operations Monitoring, Monitoring, Operations Monitoring","Add chemicals, such as ammonia, chlorine, or lime, to disinfect and deodorize water and other liquids. Record operational data, personnel attendance, or meter and gauge readings on specified forms.",60000,100000,15.0
51-8091.00,Chemical Plant and System Operators,0.8993072675318958,-0.1981837322643734,-0.7679797040997193,-0.8147952496479421,-0.8286023093590938,0.45615430552780223,"Operations Monitoring, Operations Monitoring, Operation and Control","Inspect operating units, such as towers, soap-spray storage tanks, scrubbers, collectors, or driers to ensure that all are functioning and to maintain maximum efficiency. Draw samples of products and conduct quality control tests to monitor processing and to ensure that standards are met.",60000,100000,15.0
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",0.8487361624727277,-0.6870061047969659,-0.7679797040997193,-0.8280550912725986,-0.4820920848768174,0.2855777726084361,"Operations Monitoring, Operations Monitoring, Operation and Control","Signal other workers by telephone or radio to operate pumps, open and close valves, and check temperatures. Maintain and repair equipment, or report malfunctioning equipment to supervisors so that repairs can be scheduled.",60000,100000,15.0
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",0.8993072675318958,-0.8060782211831102,-0.7679797040997193,-0.9606535075191636,-1.1940130915404035,-0.3064231357587727,"Operations Monitoring, Operations Monitoring, Critical Thinking","Dump, pour, or load specified amounts of refined or unrefined materials into equipment or containers for further processing or storage. Monitor material flow or instruments, such as temperature or pressure gauges, indicators, or meters, to ensure optimal processing conditions.",60000,100000,15.0
51-9123.00,"Painting, Coating, and Decorating Workers",1.2330765609224066,-1.3951718496198242,1.4122568637660782,-0.6556771501520641,-1.2507147646375032,-1.3700179880795207,"Active Listening, Monitoring, Social Perceptiveness","Apply coatings, such as paint, ink, or lacquer, to protect or decorate workpiece surfaces, using spray guns, pens, or brushes. Select and mix ingredients to prepare coating substances according to specifications, using paddles or mechanical mixers.",60000,100000,35.0
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",1.2583621134519911,-1.307434500703718,0.23204615967343564,-0.8744645369588964,-1.2192138351391144,-1.1392379729533204,"Operations Monitoring, Operations Monitoring, Quality Control Analysis",Dispose of hazardous waste in an appropriate manner. Use brush to hand-paint areas in need of retouching or unreachable with a spray gun.,60000,100000,35.0
51-9161.00,Computer Numerically Controlled Tool Operators,0.965049704108815,-0.4739296860007077,-0.6418503158760781,-1.026952715642446,-0.9798067709513599,0.666866493251724,"Operations Monitoring, Operation and Control, Operations Monitoring","Measure dimensions of finished workpieces to ensure conformance to specifications, using precision measuring instruments, templates, and fixtures. Mount, install, align, and secure tools, attachments, fixtures, and workpieces on machines, using hand tools and precision measuring instruments.",60000,100000,15.0
51-9162.00,Computer Numerically Controlled Tool Programmers,0.06488403405561911,0.12769784942402168,-0.3986007814447702,-0.6225275460904228,-0.8034015657603828,1.4194100208371592,"Programming, Programming, Operations Monitoring","Determine the sequence of machine operations, and select the proper cutting tools needed to machine workpieces into the desired shapes. Revise programs or tapes to eliminate errors, and retest programs to check that problems have been solved.",60000,100000,15.0
53-1041.00,Aircraft Cargo Handling Supervisors,0.05476981304378522,-0.8687477561231862,-0.7679797040997193,-0.05235435623019329,1.5024664735216744,0.014662102677679884,"Monitoring, Critical Thinking, Management of Personnel Resources","Distribute cargo to maximize use of space. Calculate load weights for different aircraft compartments, using charts and computers.",60000,100000,35.0
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",0.12556936012662112,-0.2545863137104417,-0.3805822974128214,-0.03909451460553678,0.5070371013725896,-0.0856770343337111,"Operation and Control, Operations Monitoring, Operation and Control","Use instrumentation to guide flights when visibility is poor. Start engines, operate controls, and pilot airplanes to transport passengers, mail, or freight, adhering to flight plans, regulations, and procedures.",70000,120000,35.0
53-2021.00,Air Traffic Controllers,0.12556936012662112,-0.655671337326928,-0.7679797040997193,0.06035429757938691,0.7716449091590551,0.06483167118337538,"Complex Problem Solving, Active Listening, Speaking","Inform pilots about nearby planes or potentially hazardous conditions, such as weather, speed and direction of wind, or visibility problems. Contact pilots by radio to provide meteorological, navigational, or other information.",60000,100000,35.0
53-2022.00,Airfield Operations Specialists,0.1205122496207044,-0.04150989491418347,-0.7679797040997193,-0.03909451460553678,0.9417499284503548,0.25547603150501935,"Monitoring, Reading Comprehension, Active Listening",Conduct inspections of the airport property and perimeter to maintain controlled access to airfields. Assist in responding to aircraft and medical emergencies.,70000,120000,35.0
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,1.2684763344638246,-1.0316885469673838,-0.7679797040997193,-0.8147952496479421,-1.0428086299481374,-0.4067622727701637,"Operations Monitoring, Operation and Control, Operation and Control","Inspect loads to ensure that cargo is secure. Check vehicles to ensure that mechanical, safety, and emergency equipment is in good working order.",60000,100000,35.0
53-3052.00,"Bus Drivers, Transit and Intercity",0.7071370683070564,-1.6145152219100902,-0.7679797040997193,0.7366062204368684,-0.08518037319711903,-0.3465587905633293,"Operation and Control, Operations Monitoring, Active Listening",Park vehicles at loading areas so that passengers can board. Announce stops to passengers.,60000,100000,15.0
53-4011.00,Locomotive Engineers,1.1471056823218206,-0.0791116158782288,-0.7679797040997193,-0.4037401592835907,-0.5450939438735949,-0.22615182614965956,"Operation and Control, Operation and Control, Operations Monitoring","Interpret train orders, signals, or railroad rules and regulations that govern the operation of locomotives. Confer with conductors or traffic control center personnel via radiophones to issue or receive information concerning stops, delays, or oncoming trains.",70000,120000,25.0
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",1.2684763344638246,-0.793544314195095,-0.7679797040997193,-0.6225275460904228,-0.6773978477668279,-0.557270978287251,"Operation and Control, Monitoring, Operations Monitoring","Observe and respond to wayside and cab signals, including color light signals, position signals, torpedoes, flags, and hot box detectors. Inspect engines before and after use to ensure proper operation.",70000,120000,35.0
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",1.2684763344638246,-0.9376842445572697,-0.7679797040997193,-0.8877243785835529,-0.9798067709513599,-0.5472370645861113,"Monitoring, Operations Monitoring, Operations Monitoring","Perform technical work, solve problems, collaborate with team.",60000,100000,35.0
53-4031.00,Railroad Conductors and Yardmasters,0.6616230737538049,-1.0066207329913532,-0.7679797040997193,-0.46340944659454486,0.4944367295732341,0.09493341228679303,"Monitoring, Coordination, Speaking","Signal engineers to begin train runs, stop trains, or change speed, using telecommunications equipment or hand signals. Confer with engineers regarding train routes, timetables, and cargoes, and to discuss alternative routes when there are rail defects or obstructions.",60000,100000,35.0
53-5011.00,Sailors and Marine Oilers,1.2583621134519911,-0.5992687558808595,-0.7679797040997193,-0.8612046953342399,-0.35608836688326245,-0.8281866482180072,"Operations Monitoring, Operations Monitoring, Operation and Control","Sweep, mop, and wash down decks to remove oil, dirt, and debris, using brooms, mops, brushes, and hoses. Attach hoses and operate pumps to transfer substances to and from liquid cargo tanks.",60000,100000,35.0
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",0.5655379741413854,-0.5867348488928442,-0.7679797040997193,-0.4435196841575602,0.784245280958411,-0.21611791244852063,"Operation and Control, Coordination, Operations Monitoring","Maintain records of daily activities, personnel reports, ship positions and movements, ports of call, weather and sea conditions, pollution control efforts, or cargo or passenger status. Arrange for ships to be fueled, restocked with supplies, or repaired.",60000,100000,35.0
53-5031.00,Ship Engineers,1.051020582709401,-0.01644208093815306,-0.7679797040997193,-0.5230787339054992,0.4377350564761344,-0.07564312063257218,"Critical Thinking, Critical Thinking, Operations Monitoring","Monitor engine, machinery, or equipment indicators when vessels are underway, and report abnormalities to appropriate shipboard staff. Monitor the availability, use, or condition of lifesaving equipment or pollution preventatives to ensure that international regulations are followed.",70000,120000,25.0
53-6032.00,Aircraft Service Attendants,0.818393499437227,-1.0943580819074596,-0.7679797040997193,-0.4501496049698883,-0.5576943156729505,-0.6174744604940855,"technical skills, problem solving, communication","Perform technical work, solve problems, collaborate with team.",60000,100000,35.0
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.2684763344638246,0.09009612845997633,-0.7679797040997193,-1.026952715642446,-1.030208258148782,0.36584908221754925,"Quality Control Analysis, Operations Monitoring, Quality Control Analysis","Inspect vehicles or other equipment for evidence of abuse, damage, or mechanical malfunction. Prepare reports on investigations or inspections and actions taken.",60000,100000,15.0
